file	side	kappa
02_std/fused_labels/ADNI_130_S_1200_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070801182138028_S25090_I63752	right	0.4962735642
02_std/fused_labels/ADNI_131_S_0319_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070403131044669_S12322_I47984	right	0.7027264732
02_std/fused_labels/ADNI_130_S_1201_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070801182711594_S25082_I63757	right	0.5526954832
02_std/fused_labels/ADNI_130_S_1290_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070801183629045_S26038_I63766	right	0.378214826
02_std/fused_labels/ADNI_130_S_0449_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20081016171143256_S15123_I121508	right	0.5726055613
02_std/fused_labels/ADNI_131_S_0436_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070403134615723_S14710_I48020	right	0.6412698413
02_std/fused_labels/ADNI_131_S_0123_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070801185420724_S10960_I63784	right	0.564469914
02_std/fused_labels/ADNI_130_S_0956_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070210221002388_S20667_I39185	right	0.7047443574
02_std/fused_labels/ADNI_131_S_0457_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20080225093858034_S13976_I92406	right	0.3208868145
02_std/fused_labels/ADNI_131_S_0691_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070403141449754_S17266_I48047	right	0.6304860783
02_std/fused_labels/ADNI_131_S_0384_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070403132511604_S12790_I48002	right	0.6053811659
02_std/fused_labels/ADNI_131_S_1389_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20071113183350057_S28232_I81972	right	0.5683802134
02_std/fused_labels/ADNI_131_S_1301_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070801190324220_S26899_I63793	right	0.6131578947
02_std/fused_labels/ADNI_130_S_1337_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070801184528226_S27584_I63775	right	0.4970603955
02_std/fused_labels/ADNI_133_S_0433_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081007151218924_S13952_I119480	right	0.6641544984
02_std/fused_labels/ADNI_131_S_0441_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070403135521962_S13681_I48029	right	0.5798199905
02_std/fused_labels/ADNI_132_S_0987_MR_MPR-R__GradWarp__N3__Scaled_Br_20071125150937353_S28506_I83166	right	0.3631790744
02_std/fused_labels/ADNI_133_S_0488_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081007151746502_S14150_I119486	right	0.5682403433
02_std/fused_labels/ADNI_131_S_0409_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070403133533500_S13775_I48011	right	0.60056926
02_std/fused_labels/ADNI_131_S_0497_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070403140455408_S15315_I48038	right	0.4905982906
02_std/fused_labels/ADNI_133_S_0493_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20080602090628295_S14156_I107943	right	0.5075111652
02_std/fused_labels/ADNI_133_S_0493_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081007152542589_S14156_I119503	right	0.5562859491
02_std/fused_labels/ADNI_132_S_0339_MR_MPR__GradWarp__N3__Scaled_Br_20080302110655969_S13850_I94847	right	0.5597455702
02_std/fused_labels/ADNI_133_S_0727_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_2_Br_20081007155649642_S18620_I119534	right	0.6256109482
02_std/fused_labels/ADNI_133_S_0629_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070219171645270_S15915_I40954	right	0.4379052369
02_std/fused_labels/ADNI_133_S_0525_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070213223142703_S14991_I39980	right	0.5306314797
02_std/fused_labels/ADNI_133_S_0433_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070213214704471_S13952_I39937	right	0.4860783388
02_std/fused_labels/ADNI_133_S_0488_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20080602085848695_S14150_I107934	right	0.6453537937
02_std/fused_labels/ADNI_133_S_0792_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008093923385_S18306_I119610	right	0.5454545455
02_std/fused_labels/ADNI_133_S_0912_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070213230551142_S19884_I40000	right	0.6806682578
02_std/fused_labels/ADNI_133_S_0525_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081007153255245_S14991_I119510	right	0.5166508088
02_std/fused_labels/ADNI_133_S_0629_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_2_Br_20081007153837873_S15915_I119520	right	0.3746223565
02_std/fused_labels/ADNI_133_S_0638_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070813172348807_S16608_I67531	right	0.5212550607
02_std/fused_labels/ADNI_133_S_0792_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070809144234763_S18306_I66373	right	0.6562631801
02_std/fused_labels/ADNI_133_S_1031_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070213233614345_S21552_I40019	right	0.3335097935
02_std/fused_labels/ADNI_133_S_0638_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081007154546255_S16608_I119527	right	0.5692541857
02_std/fused_labels/ADNI_133_S_1055_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008100559240_S22386_I119646	right	0.478885894
02_std/fused_labels/ADNI_133_S_0913_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008095421377_S24646_I119634	right	0.6155388471
02_std/fused_labels/ADNI_133_S_0771_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008093133887_S18575_I119602	right	0.6474094452
02_std/fused_labels/ADNI_133_S_0771_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20080224144914253_S18575_I92286	right	0.6960514233
02_std/fused_labels/ADNI_133_S_0727_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070809142438339_S18620_I66356	right	0.5949612403
02_std/fused_labels/ADNI_136_S_0184_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008132617918_S11974_I119711	right	0.5717035611
02_std/fused_labels/ADNI_136_S_0107_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070215231549893_S11707_I40445	right	0.6583476764
02_std/fused_labels/ADNI_136_S_0186_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008133006142_S11774_I119715	right	0.5607711651
02_std/fused_labels/ADNI_133_S_1170_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008101107947_S24674_I119651	right	0.5311374164
02_std/fused_labels/ADNI_133_S_1170_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20080207174424754_S24674_I89957	right	0.625
02_std/fused_labels/ADNI_133_S_0913_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070801192845987_S24646_I63819	right	0.5636007828
02_std/fused_labels/ADNI_133_S_0912_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008094613870_S19884_I119626	right	0.6805555556
02_std/fused_labels/ADNI_136_S_0107_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008132433778_S11707_I119701	right	0.6249460509
02_std/fused_labels/ADNI_136_S_0196_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008133754567_S13253_I119724	right	0.5710200191
02_std/fused_labels/ADNI_133_S_1031_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008100004713_S21552_I119640	right	0.2185676393
02_std/fused_labels/ADNI_136_S_0299_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008133944436_S13839_I119726	right	0.6475409836
02_std/fused_labels/ADNI_133_S_1055_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070213235020870_S22386_I40028	right	0.6079372002
02_std/fused_labels/ADNI_136_S_0086_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070809152344644_S13191_I66413	right	0.4657142857
02_std/fused_labels/ADNI_136_S_0194_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070215183625381_S13178_I40239	right	0.6608961303
02_std/fused_labels/ADNI_136_S_0184_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070215173137879_S11974_I40179	right	0.6172363987
02_std/fused_labels/ADNI_136_S_0299_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070215202408595_S13839_I40312	right	0.6217430368
02_std/fused_labels/ADNI_136_S_0194_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008133147404_S13178_I119717	right	0.6365482234
02_std/fused_labels/ADNI_136_S_0186_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070215175726720_S11774_I40201	right	0.7006688963
02_std/fused_labels/ADNI_136_S_0196_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070215190453184_S13253_I40260	right	0.4721030043
02_std/fused_labels/ADNI_136_S_0086_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008132244391_S13191_I119678	right	0.4601431981
02_std/fused_labels/ADNI_136_S_0429_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008134519138_S15534_I119732	right	0.5049292756
02_std/fused_labels/ADNI_136_S_0195_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008133424993_S12523_I119720	right	0.5737704918
02_std/fused_labels/ADNI_136_S_0579_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008134713186_S15952_I119734	right	0.6685108345
02_std/fused_labels/ADNI_136_S_0300_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008134134874_S14136_I119728	right	0.5312072893
02_std/fused_labels/ADNI_136_S_0695_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008134904920_S19019_I119736	right	0.5991561181
02_std/fused_labels/ADNI_136_S_0429_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070215220055664_S15534_I40387	right	0.6307090039
02_std/fused_labels/ADNI_136_S_0195_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070215232522388_S12523_I40452	right	0.5223744292
02_std/fused_labels/ADNI_136_S_0300_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070215205110923_S14136_I40328	right	0.5856754306
02_std/fused_labels/ADNI_136_S_0873_MR_MPR__GradWarp__N3__Scaled_Br_20080307185908451_S19616_I96178	right	0.5780632411
02_std/fused_labels/ADNI_136_S_1227_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070801194727811_S26399_I63838	right	0.6278528179
02_std/fused_labels/ADNI_137_S_0366_MR_MPR__GradWarp__N3__Scaled_Br_20070323161105797_S14199_I46608	right	0.5653409091
02_std/fused_labels/ADNI_136_S_0426_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070215211810806_S14581_I40356	right	0.5908907699
02_std/fused_labels/ADNI_136_S_0426_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008134327484_S14581_I119730	right	0.5842965325
02_std/fused_labels/ADNI_136_S_0695_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070828160458817_S19019_I70924	right	0.5874363328
02_std/fused_labels/ADNI_136_S_0579_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070215222551779_S15952_I40410	right	0.5557096625
02_std/fused_labels/ADNI_136_S_0873_MR_MPR__GradWarp__N3__Scaled_2_Br_20081008135000633_S19616_I119737	right	0.6389167503
02_std/fused_labels/ADNI_137_S_0158_MR_MPR__GradWarp__N3__Scaled_Br_20070321170559168_S11648_I45872	right	0.5875
02_std/fused_labels/ADNI_137_S_0283_MR_MPR__GradWarp__N3__Scaled_Br_20070809154734674_S12218_I66428	right	0.699956198
02_std/fused_labels/ADNI_137_S_0481_MR_MPR-R__GradWarp__N3__Scaled_Br_20070323173638661_S14293_I46647	right	0.5435168739
02_std/fused_labels/ADNI_136_S_0874_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070215224044149_S22234_I40419	right	0.57825451
02_std/fused_labels/ADNI_137_S_0301_MR_MPR__GradWarp__N3__Scaled_Br_20070321171902017_S12563_I45881	right	0.6536856745
02_std/fused_labels/ADNI_137_S_0800_MR_MPR__GradWarp__N3__Scaled_Br_20070306182209232_S17822_I43035	right	0.4387036167
02_std/fused_labels/ADNI_137_S_0841_MR_MPR__GradWarp__N3__Scaled_Br_20070419175857278_S19351_I49776	right	0.5732737208
02_std/fused_labels/ADNI_137_S_0443_MR_MPR__GradWarp__N3__Scaled_Br_20070323163855614_S15548_I46622	right	0.6282578875
02_std/fused_labels/ADNI_137_S_0631_MR_MPR__GradWarp__N3__Scaled_Br_20070323174408307_S15598_I46655	right	0.5847208619
02_std/fused_labels/ADNI_137_S_0669_MR_MPR__GradWarp__N3__Scaled_Br_20070306175457295_S17100_I43009	right	0.597192684
02_std/fused_labels/ADNI_137_S_0459_MR_MPR__GradWarp__N3__Scaled_Br_20070323165301159_S13737_I46629	right	0.6706181202
02_std/fused_labels/ADNI_137_S_0438_MR_MPR__GradWarp__N3__Scaled_Br_20070323162337393_S13764_I46615	right	0.4852182074
02_std/fused_labels/ADNI_137_S_0972_MR_MPR__GradWarp__N3__Scaled_Br_20070321181803256_S23389_I45933	right	0.549068323
02_std/fused_labels/ADNI_137_S_0796_MR_MPR__GradWarp__N3__Scaled_Br_20080207175303986_S18077_I89979	right	0.5671765192
02_std/fused_labels/ADNI_137_S_1414_MR_MPR__GradWarp__N3__Scaled_Br_20070922112816892_S36840_I74557	right	0.6414590747
02_std/fused_labels/ADNI_137_S_0668_MR_MPR__GradWarp__N3__Scaled_Br_20070306174129400_S17610_I43001	right	0.5276955603
02_std/fused_labels/ADNI_141_S_0767_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070328092102686_S18337_I47306	right	0.5686070686
02_std/fused_labels/ADNI_141_S_0717_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20080318145722556_S18413_I98888	right	0.5111294312
02_std/fused_labels/ADNI_137_S_0686_MR_MPR__GradWarp__N3__Scaled_Br_20070323175650350_S16048_I46668	right	0.3954491958
02_std/fused_labels/ADNI_137_S_0973_MR_MPR__GradWarp__N3__Scaled_Br_20070306184943514_S22528_I43060	right	0.6968520914
02_std/fused_labels/ADNI_137_S_0722_MR_MPR__GradWarp__N3__Scaled_Br_20070306180852008_S17295_I43022	right	0.48839556
02_std/fused_labels/ADNI_137_S_1426_MR_MPR-R__GradWarp__N3__Scaled_Br_20071028132128065_S39052_I79102	right	0.4353562005
02_std/fused_labels/ADNI_137_S_0825_MR_MPR__GradWarp__N3__Scaled_Br_20070306183604457_S19451_I43048	right	0.4338172502
02_std/fused_labels/ADNI_141_S_0726_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20080302105053142_S18354_I94824	right	0.6838931955
02_std/fused_labels/ADNI_137_S_1041_MR_MPR-R__GradWarp__N3__Scaled_Br_20070306190902216_S22310_I43071	right	0.3044035913
02_std/fused_labels/ADNI_141_S_0852_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070402180938591_S19395_I47744	right	0.4458804523
02_std/fused_labels/ADNI_137_S_0994_MR_MPR__GradWarp__N3__Scaled_Br_20070321183202681_S21634_I45943	right	0.6740384615
02_std/fused_labels/ADNI_141_S_0696_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20071119104836717_S18373_I82738	right	0.474609375
02_std/fused_labels/ADNI_141_S_0982_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070402171730196_S22644_I47703	right	0.5623495426
02_std/fused_labels/ADNI_141_S_0853_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20080702153618963_S18348_I112292	right	0.4237644585
02_std/fused_labels/ADNI_141_S_1051_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070402173345189_S24535_I47716	right	0.5047666834
02_std/fused_labels/ADNI_141_S_0790_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20080220165919265_S18766_I91253	right	0.4988190836
02_std/fused_labels/ADNI_141_S_0697_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20080220165158390_S18466_I91235	right	0.3700969082
02_std/fused_labels/ADNI_141_S_0915_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070411121151917_S22748_I48563	right	0.4517167382
02_std/fused_labels/ADNI_141_S_0810_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070328093111188_S20274_I47314	right	0.5978647687
02_std/fused_labels/ADNI_141_S_0851_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070403112721109_S19364_I47870	right	0.6334519573
02_std/fused_labels/ADNI_141_S_1152_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070411123107490_S24487_I48590	right	0.227050516
02_std/fused_labels/ADNI_141_S_1245_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070411123838725_S25653_I48599	right	0.6407158837
02_std/fused_labels/ADNI_141_S_1004_MR_MPR__GradWarp__N3__Scaled_Br_20080307111813769_S23305_I95705	right	0.4782816229
02_std/fused_labels/ADNI_141_S_1378_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20080220171807860_S28927_I91304	right	0.7036868457
02_std/fused_labels/ADNI_141_S_1024_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070402181417383_S22699_I47748	right	0.6056724611
02_std/fused_labels/ADNI_141_S_1094_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070402175441620_S23294_I47732	right	0.5583070689
02_std/fused_labels/ADNI_141_S_1137_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070411122437840_S24301_I48581	right	0.5932452276
02_std/fused_labels/ADNI_941_S_1202_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070801201337815_S25680_I63874	right	0.3351141331
02_std/fused_labels/ADNI_141_S_1244_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20080225185609757_S26845_I92646	right	0.150712831
02_std/fused_labels/ADNI_141_S_1052_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070402174139992_S22923_I47722	right	0.5338685399
02_std/fused_labels/ADNI_141_S_1231_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070802223144275_S26876_I64435	right	0.4062648315
02_std/fused_labels/ADNI_941_S_1363_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070801202916120_S28008_I63897	right	0.2160852713
02_std/fused_labels/ADNI_941_S_1194_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070801195551880_S25323_I63847	right	0.6153846154
02_std/fused_labels/ADNI_941_S_1195_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070801200732633_S26180_I63865	right	0.5876565295
02_std/fused_labels/ADNI_141_S_1255_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070411124635135_S25887_I48608	right	0.5188968335
02_std/fused_labels/ADNI_941_S_1197_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070809164131486_S25332_I66462	right	0.5909537856
02_std/fused_labels/ADNI_941_S_1203_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070801201705724_S25671_I63879	right	0.2227356747
02_std/fused_labels/ADNI_941_S_1295_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070801202314363_S26290_I63888	right	0.6144522145
02_std/fused_labels/ADNI_941_S_1311_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20080313130949784_S27408_I97327	right	0.5298126065
